symbol,t,o,h,l,c,v,vw,n
BTC/USD,2024-08-11T06:00:00Z,61164.516,61187.45,61044.555,61147.05,0.023646748,61060.221741,4
BTC/USD,2024-08-11T07:00:00Z,61169.23,61278.755,61105.05,61277.91,0.002835929,61164.024951,3
BTC/USD,2024-08-11T08:00:00Z,61310.7725,61436.076,61192.145,61307.487,0.500023325,61385.914006,3
BTC/USD,2024-08-11T09:00:00Z,61274.5535,61859.605,61057.4485,61136.593,0.04336854,61543.276688,6
BTC/USD,2024-08-11T10:00:00Z,61114.267,61270.6885,60985.9285,61077.685,0.006210677,61137.13869,3
BTC/USD,2024-08-11T11:00:00Z,61043.3465,61043.3465,60471.3025,60709.5175,0.005929715,60763.672975,2
BTC/USD,2024-08-11T12:00:00Z,60685.905,60721.447,60288.58,60541.489,1.7061e-05,60405.866,1
BTC/USD,2024-08-11T13:00:00Z,60504.2355,60640.72,60203.822,60479.85,0.003326936,60399.521491,4
BTC/USD,2024-08-11T14:00:00Z,60523.998,60764.45,60242.5855,60363.0995,0.001166611,60502.827757,3
BTC/USD,2024-08-11T15:00:00Z,60400.8865,60443.66,59966.575,60163.55,0.044531172,60188.044795,8
BTC/USD,2024-08-11T16:00:00Z,60126.165,60309.058,60033.385,60194.742,0.007118605,60108.576311,7
BTC/USD,2024-08-11T17:00:00Z,60237.428,60363.5505,60055.7175,60307.035,0.000296289,60114.313589,2
BTC/USD,2024-08-11T18:00:00Z,60282.0805,60342.606,60174.355,60263.385,0.001672007,60236.345932,2
BTC/USD,2024-08-11T19:00:00Z,60292.9545,60302.009,59569.074937965,59642.225,1.163126272,60011.458963,17
BTC/USD,2024-08-11T20:00:00Z,59670.6225,59670.6225,58320.08,58535.2,0.071881258,58737.579207,18
BTC/USD,2024-08-11T21:00:00Z,58517.6695,59071.8905,58341.5945,59036.47,0.016496143,58399.413879,3
BTC/USD,2024-08-11T22:00:00Z,59008.035,59341.35,58540.81,59016.82,0.008321234,58824.492264,3
BTC/USD,2024-08-11T23:00:00Z,58971.71,59021.85,58737.482,58737.482,9.8316e-05,58833.53,1
BTC/USD,2024-08-12T00:00:00Z,58699.4695,59099.45,58164.3555,58447.4225,0.014532637,58442.949646,3
BTC/USD,2024-08-12T01:00:00Z,58489.887,58770.865,58306.995,58616.41,0,0,0
BTC/USD,2024-08-12T02:00:00Z,58586.5385,58750.505,58349.55,58729.3665,0.183420365,58527.353018,3
BTC/USD,2024-08-12T03:00:00Z,58752.915,58829.4895,58454.714,58527.33,0.036934243,58592.084972,4
BTC/USD,2024-08-12T04:00:00Z,58561.0015,58665.664,58375.475,58532.8555,0,0,0
BTC/USD,2024-08-12T05:00:00Z,58562.355,58704.3,58436.95,58586.29,0.001790043,58549.699089,2
BTC/USD,2024-08-12T06:00:00Z,58630.1705,58648.8,58181.831,58432.6,0.025985843,58414.154639,3
BTC/USD,2024-08-12T07:00:00Z,58472.005,58983.95,57693.6135,58704.731,0.016312187,58086.700078,6
BTC/USD,2024-08-12T08:00:00Z,58729.362,59007.5405,58258.352,58359.2855,0.025451714,58607.801564,3
BTC/USD,2024-08-12T09:00:00Z,58321.61,58650.25,58184,58342.5735,0.0402,58534.489104,2
BTC/USD,2024-08-12T10:00:00Z,58322.9445,59046.25,58159.15,58997.5265,0.004898908,58836.557386,63
BTC/USD,2024-08-12T11:00:00Z,59021.795,60002.9,58923.88,59901.326,0.007395638,59448.804326,57
BTC/USD,2024-08-12T12:00:00Z,59872.5925,59943.65,59552.31,59737.689,0.006858497,59700.809487,229
BTC/USD,2024-08-12T13:00:00Z,59764.8,59906.89,58036.2,58166.3875,1.007988318,59545.828639,12
BTC/USD,2024-08-12T14:00:00Z,58204.01,60695.531,57845.205,60284.9,0.291490869,59473.827056,19
BTC/USD,2024-08-12T15:00:00Z,60326.71,60529.76,59278.955,60208.24,0.037890219,59947.770685,9
BTC/USD,2024-08-12T16:00:00Z,60228.8,60418.4325,59594.134,59634.645,0.017705798,60096.004299,3
BTC/USD,2024-08-12T17:00:00Z,59611.656,59908.51,59291.0235,59338.819,0.003977998,59709.167051,46
BTC/USD,2024-08-12T18:00:00Z,59300.0785,59490.647,58500.735,58537.6465,0.032741392,58716.503179,12
BTC/USD,2024-08-12T19:00:00Z,58569.15,59284.845,58569.15,59067.4815,0.006040406,58883.394956,3
BTC/USD,2024-08-12T20:00:00Z,59042.1075,59399.5865,58747.538,58862.7,0.0082,59277.796585,4
BTC/USD,2024-08-12T21:00:00Z,58843.5995,59232.87,58575.015,58992.885,0.0071,58708.1,1
BTC/USD,2024-08-12T22:00:00Z,59033.3,59284.45,58878.6815,59070.79,5.6251e-05,59020.77,1
BTC/USD,2024-08-12T23:00:00Z,59102.88,59744.3,58998.98,59354.834,0.037286971,59206.597998,13
BTC/USD,2024-08-13T00:00:00Z,59324.546,59903.24,59303.595,59793.42,0.004499,59614.491651,3
BTC/USD,2024-08-13T01:00:00Z,59817.5935,59920.5,59505.6225,59739.15,0.037181795,59749.474615,9
BTC/USD,2024-08-13T02:00:00Z,59755.199,59803.533,59330.89,59479.985,0.005373628,59499.43227,2
BTC/USD,2024-08-13T03:00:00Z,59513.93,59515.58,58905.1,59039.245,0.003915132,59169.203229,4
BTC/USD,2024-08-13T04:00:00Z,59048.862,59256.99,58864,59228.225,0,0,0
BTC/USD,2024-08-13T05:00:00Z,59195.65,59383.1,59119.031,59224.725,0.043329648,59250.75546,11
BTC/USD,2024-08-13T06:00:00Z,59185.204,59478.775,59020.655,59412.09,0.024782514,59221.784351,7
BTC/USD,2024-08-13T07:00:00Z,59369.3355,59464.528,59108.434,59251.045,0.039972414,59366.88205,2
BTC/USD,2024-08-13T08:00:00Z,59207.1185,59338.075,58955.207,59109.46,0.0074,59084.8,1
BTC/USD,2024-08-13T09:00:00Z,59074.835,59096.633,58728.197,58959.1685,0.005553049,58910.644179,4
BTC/USD,2024-08-13T10:00:00Z,58932.695,58966.6,58445.645,58686.85,0.012192242,58657.568578,3
BTC/USD,2024-08-13T11:00:00Z,58725.07,58924.006,58630.4925,58857.47,0,0,0
BTC/USD,2024-08-13T12:00:00Z,58829.352,59193.29,58751.668,59168.774,0.0001,59128.54,1
BTC/USD,2024-08-13T13:00:00Z,59192.74,59431.308,58854.461,59406.05,0.057354851,59099.927061,4
BTC/USD,2024-08-13T14:00:00Z,59370.108,59791.22,59059.45,59656.982,0.107416057,59428.256573,10
BTC/USD,2024-08-13T15:00:00Z,59687.63,59747.33,59401.78,59494.3525,0.053287613,59575.321603,3
BTC/USD,2024-08-13T16:00:00Z,59535.788,61186.3445,59490.4,61186.3445,0.11118454,60889.041762,11
BTC/USD,2024-08-13T17:00:00Z,61215.232,61592.28,60954.382,61195.314,0.270325077,61272.674612,14
BTC/USD,2024-08-13T18:00:00Z,61223.6405,61223.6405,60779.6,60843.7365,0.045237052,60918.164303,6
BTC/USD,2024-08-13T19:00:00Z,60812.75,60987.185,60268.922,60856.0495,0.044359191,60791.535247,10
BTC/USD,2024-08-13T20:00:00Z,60818.215,60974.263,60606.77,60606.77,0.000431868,60833.5,1
BTC/USD,2024-08-13T21:00:00Z,60637.73,61132.82,60537.6,61029.205,0.012755336,61027.9,1
BTC/USD,2024-08-13T22:00:00Z,61049.5875,61080.854,60495.555,60589.15,0.030521348,60630.137699,71
BTC/USD,2024-08-13T23:00:00Z,60623.79,60645.545,60433.24,60599.315,0,0,0
BTC/USD,2024-08-14T00:00:00Z,60627.53,60876.867,60476.7275,60812.7635,0.03610343,60729.063195,4
BTC/USD,2024-08-14T01:00:00Z,60777.137,60858.131,60560.3895,60560.3895,4.899e-05,60626.63,1
BTC/USD,2024-08-14T02:00:00Z,60542.606,60870.6255,60534.469,60838.35,0.0003,60859.195,1
BTC/USD,2024-08-14T03:00:00Z,60849.73,61340.995,60849.73,60995.385,0,0,0
BTC/USD,2024-08-14T04:00:00Z,60969.601,61160.529,60936.6195,60954.22,0.0001547,61126.498,1
BTC/USD,2024-08-14T05:00:00Z,60917.595,61105.3,60846.5975,60883.3,0.008332677,61005.815111,3
BTC/USD,2024-08-14T06:00:00Z,60848.455,60928.67,60683.765,60884.725,0,0,0
BTC/USD,2024-08-14T07:00:00Z,60858.0575,60968.85,60718.782,60944.8435,0.02218125,60882.796104,2
BTC/USD,2024-08-14T08:00:00Z,60945.892,60962.07,60691.1745,60933.52,0.01367517,60939.6,1
BTC/USD,2024-08-14T09:00:00Z,60966.14,61004.9,60857.745,60896.2495,0.0002,60952.0315,2
BTC/USD,2024-08-14T10:00:00Z,60861.9295,61331.8345,60861.9295,61137.165,0.0007,61179.185714,2
BTC/USD,2024-08-14T11:00:00Z,61115.2695,61444.7505,60914.4015,61327.024,0.508382104,61100.09113,9
BTC/USD,2024-08-14T12:00:00Z,61305.784,61764.369,60893.4395,61103.662,0.00290522,61059.8,1
BTC/USD,2024-08-14T13:00:00Z,61145.085,61207.845,59526.72,59648.3685,0.075181074,60731.807051,9
BTC/USD,2024-08-14T14:00:00Z,59613.81,59613.81,58891.545,59520.211,0.374865736,59432.642669,12
BTC/USD,2024-08-14T15:00:00Z,59496.9775,59847.42,58929.9605,59442.415,0.112957738,59300.89375,5
BTC/USD,2024-08-14T16:00:00Z,59398.85,59466.108,58665.9945,59140.6305,0.058345764,59220.078576,10
BTC/USD,2024-08-14T17:00:00Z,59115.35,59392.661,59059.595,59191.164,0.00582396,59311.685921,2
BTC/USD,2024-08-14T18:00:00Z,59209.13,59460.95,58849.093,59016.4335,0.317999121,58935.842161,8
BTC/USD,2024-08-14T19:00:00Z,59025.5025,59130,58719.06,58939.455,0.016667061,59021.536794,123
BTC/USD,2024-08-14T20:00:00Z,58963.277,59210.56,58956.2975,59138.8,0.00779415,59118.120615,2
BTC/USD,2024-08-14T21:00:00Z,59161.855,59161.855,58896.4005,58924.5,0.013807811,58997.925504,8
BTC/USD,2024-08-14T22:00:00Z,58955.7,59036.865,58445.7805,58978.26,0.008725097,58726.413386,5
BTC/USD,2024-08-14T23:00:00Z,59008.59,59031.15,58701.26,58701.26,0.073397387,58888.265657,160
BTC/USD,2024-08-15T00:00:00Z,58681.8,59045.621,58680.172,58999.1765,0.002847038,58796.93452,96
BTC/USD,2024-08-15T01:00:00Z,59006.59,59032.3905,58185.35,58225.8885,0.005047512,58609.974379,2
BTC/USD,2024-08-15T02:00:00Z,58254.574,58555.31,58034.6605,58431.9265,0.024566248,58305.141213,2
BTC/USD,2024-08-15T03:00:00Z,58451.23,58711,58363.3685,58433.268,0.051736297,58475.445826,4
BTC/USD,2024-08-15T04:00:00Z,58462.375,58470.45,58156.88,58411,0.015060615,58352.894664,5
BTC/USD,2024-08-15T05:00:00Z,58451.4525,58648.065,58218.28,58332.1925,0.016415279,58485.370278,7
BTC/USD,2024-08-15T06:00:00Z,58293.4145,58408.81,57865.926,58137.925,0.586461058,58057.216295,5
BTC/USD,2024-08-15T07:00:00Z,58094.655,58167.0725,57762.89,58090.707,0.02599427,58020.891513,2
BTC/USD,2024-08-15T08:00:00Z,58055.014,58378.195,57984.05,58378.195,0.024449191,58218.628768,6
BTC/USD,2024-08-15T09:00:00Z,58407.36,58567.8685,58341.1035,58443.984,0.001031634,58389.848998,3
BTC/USD,2024-08-15T10:00:00Z,58432.34,58534.98,58333.8675,58401.3675,0.003328163,58473.05,1
BTC/USD,2024-08-15T11:00:00Z,58417.4445,58852.2655,58387.965,58727.935,0.003422853,58654.624378,7
BTC/USD,2024-08-15T12:00:00Z,58735.19,59373.69,58654.15,58818.295,0.216869288,58820.377605,8
BTC/USD,2024-08-15T13:00:00Z,58841.38,59474.319,58578.26,59452.175,0.123391827,59068.147633,8
BTC/USD,2024-08-15T14:00:00Z,59481.65,59765.15,59222.75,59432.4015,0.055693578,59318.000073,7
BTC/USD,2024-08-15T15:00:00Z,59474.645,59789.2,59309.405,59710.9125,0.084472399,59633.889027,5
BTC/USD,2024-08-15T16:00:00Z,59740.98,59854.295,59470,59568.306,0.009318688,59559.18715,4
BTC/USD,2024-08-15T17:00:00Z,59533.189,59582.9,58839.47,58910.5545,0.209424369,59437.47706,9
BTC/USD,2024-08-15T18:00:00Z,58893.22,58893.22,57587.2941066995,57905.085,0.039709194,58043.337097,16
BTC/USD,2024-08-15T19:00:00Z,57882.2035,57967.325,56723.68,57054.445,0.326788508,57146.220978,32
BTC/USD,2024-08-15T20:00:00Z,57090.5025,57136.702,56137.989,56671.205,0.059763105,56835.238248,16
BTC/USD,2024-08-15T21:00:00Z,56694.277,57624.068,56639.472,57624.068,0.183066978,57102.855358,7
BTC/USD,2024-08-15T22:00:00Z,57654.011,57873.55,57418.3795,57644.505,0.00460869,57568.855563,4
BTC/USD,2024-08-15T23:00:00Z,57668.892,57823.61,57516.565,57544.64,0,0,0
BTC/USD,2024-08-16T00:00:00Z,57523.9625,57699.7,57391.255,57496.949,0.0030955,57509.330193,2
BTC/USD,2024-08-16T01:00:00Z,57529.675,57621.665,57127.5105,57530.951,0.003423336,57276.99,1
BTC/USD,2024-08-16T02:00:00Z,57570.55,58502.8075,57348.482,58179.95,0.0122867,58245.039895,5
BTC/USD,2024-08-16T03:00:00Z,58208,58230.94,57823.3715,57888.85,0.004047198,58011.872228,4
BTC/USD,2024-08-16T04:00:00Z,57887,58304.5365,57829.85,58289.7,0.001714598,57908.352477,2
BTC/USD,2024-08-16T05:00:00Z,58278.5685,58339.48,58147.0765,58212.4745,0.000298835,58251.65,1
BTC/USD,2024-08-16T06:00:00Z,58194.555,58650.7,58073.9495,58540.9,0.065469255,58524.679506,3
BTC/USD,2024-08-16T07:00:00Z,58505.186,58531.98,58371.015,58473.0565,0.008431179,58512.675594,2
BTC/USD,2024-08-16T08:00:00Z,58497.053,58602.53,58356.845,58382.2835,0.026497538,58527.239085,3
BTC/USD,2024-08-16T09:00:00Z,58376.085,58678.445,58309.73,58677.739,0.003568334,58627.745247,2
BTC/USD,2024-08-16T10:00:00Z,58672.9,58672.9,58321.675,58447.655,0.004220544,58443.254656,2
BTC/USD,2024-08-16T11:00:00Z,58413.515,58633.1325,58262.9,58414.485,0.016669362,58372.911,1
BTC/USD,2024-08-16T12:00:00Z,58437.465,58560.53,57541.17,57867.83,0.01151996,57951.765762,186
BTC/USD,2024-08-16T13:00:00Z,57887.5,58892.485,57824.875,58356.56,0.169208428,58478.656405,70
BTC/USD,2024-08-16T14:00:00Z,58380.6605,58486.29,57903.28,58035.4475,0.053381869,58114.232133,306
BTC/USD,2024-08-16T15:00:00Z,58019.028,58233.747,57676.696,58098.878,0.004183222,57979.356105,4
BTC/USD,2024-08-16T16:00:00Z,58085.985,58743.255,58037.665,58590.57,0.031620647,58490.439486,390
BTC/USD,2024-08-16T17:00:00Z,58557.98,59367.465,58423.238,59254.9,0.006868465,58785.774828,226
BTC/USD,2024-08-16T18:00:00Z,59291.3,59592.56,59122.663,59489.6,0.019919029,59239.906291,31
BTC/USD,2024-08-16T19:00:00Z,59518.104,59857.55,59455.321,59721.5805,0.028242458,59718.487692,21
BTC/USD,2024-08-16T20:00:00Z,59675.761,59932,58250,59313.275,0.025519308,59517.851902,521
BTC/USD,2024-08-16T21:00:00Z,59283.601,59360.5,58965.1,59037.695,0.025723928,59237.802342,512
BTC/USD,2024-08-16T22:00:00Z,59008.848,59196.065,58999.406,58999.406,3.4345e-05,59033.978246,2
BTC/USD,2024-08-16T23:00:00Z,58970.114,59068.942,58780.213,58913.05,0,0,0
BTC/USD,2024-08-17T00:00:00Z,58881.4345,59275.035,58826.544,59195.42,0,0,0
BTC/USD,2024-08-17T01:00:00Z,59173.2415,59410.295,59168.2315,59250.975,0.001429237,59291.53,1
BTC/USD,2024-08-17T02:00:00Z,59243.07,59361.755,59129.36,59175.26,0.002715114,59166.357235,2
BTC/USD,2024-08-17T03:00:00Z,59197.32,59206.9215,59044.58,59169.063,0.027016892,59197.999575,2
BTC/USD,2024-08-17T04:00:00Z,59143.425,59306.29,59128.085,59248.0155,0.002608119,59129.9,1
BTC/USD,2024-08-17T05:00:00Z,59223.275,59290.4355,59156.851,59192.7125,0.000213315,59156.851,1
BTC/USD,2024-08-17T06:00:00Z,59190.15,59248.188,59168.14,59193.065,0.072278687,59223.192394,2
BTC/USD,2024-08-17T07:00:00Z,59221.015,59300.47,59084.5865,59282.619,0.001337972,59273.124711,6
BTC/USD,2024-08-17T08:00:00Z,59301.938,59316.3255,59181.831,59309.894,0.000116862,59300.194063,2
BTC/USD,2024-08-17T09:00:00Z,59294.139,59496.268,59256.25,59340.42,0.000101915,59405.807114,3
BTC/USD,2024-08-17T10:00:00Z,59315.25,59315.25,59112.827,59146.35,0.000483108,59169.7,1
BTC/USD,2024-08-17T11:00:00Z,59120.586,59221.84,59097.002,59158.248,0.0003,59221.84,1
BTC/USD,2024-08-17T12:00:00Z,59143.71,59302.886,59129.025,59253.645,0.000358748,59302.089,1
BTC/USD,2024-08-17T13:00:00Z,59284.39,59452.2405,59219.228,59338.515,0.001730068,59314.080627,5
BTC/USD,2024-08-17T14:00:00Z,59376.3315,59563.844,59293.5345,59560.84,0.004127758,59421.283586,2
BTC/USD,2024-08-17T15:00:00Z,59531.8735,59665.3495,59373.995,59409.05,0.0001,59477.86,1
BTC/USD,2024-08-17T16:00:00Z,59428.1035,59711.37,59428.1035,59620.1745,0.001472721,59480.897254,3
BTC/USD,2024-08-17T17:00:00Z,59654.4,59664.605,59446.6725,59446.6725,0.0108,59538.6,1
BTC/USD,2024-08-17T18:00:00Z,59473.145,59494.71,59332.7865,59426.92,0.015274743,59436.189724,2
BTC/USD,2024-08-17T19:00:00Z,59413.126,59551.4525,59413.126,59484.345,0.014137622,59516.01556,6
BTC/USD,2024-08-17T20:00:00Z,59513.6795,59521.737,59357.837,59409.19,0,0,0
BTC/USD,2024-08-17T21:00:00Z,59430.65,59443.04,59200.035,59309.0155,0.008203302,59321.44969,2
BTC/USD,2024-08-17T22:00:00Z,59332.58,59362.4035,59265.66,59309.527,1.6854e-05,59332.58,1
BTC/USD,2024-08-17T23:00:00Z,59345.9495,59504.63,59322.1635,59504.63,0.002594427,59465.682116,5
BTC/USD,2024-08-18T00:00:00Z,59517.195,59750.4155,59443.0435,59699.0905,0.013226275,59727.922526,3
BTC/USD,2024-08-18T01:00:00Z,59670.044,59688.61,59420.05,59455.0115,0.05,59688.61,1
BTC/USD,2024-08-18T02:00:00Z,59433.814,60223.8,59409.4855,60158.995,0.005309847,59550.364122,4
BTC/USD,2024-08-18T03:00:00Z,60192.045,60247.15,59312.6,59340.75,0.035050036,59654.892469,2
BTC/USD,2024-08-18T04:00:00Z,59329.65,59501.02,59294.433,59456.8,0.000159983,59381.2,1
BTC/USD,2024-08-18T05:00:00Z,59453.421,59712.75,59436.236,59489.92,0.009466521,59558.155263,77
BTC/USD,2024-08-18T06:00:00Z,59502.2,59645.904,59479.4,59584.38,0.003074348,59572.141207,172
BTC/USD,2024-08-18T07:00:00Z,59617.525,59675.39,59535.645,59597.9875,0.002448137,59619.15,1
BTC/USD,2024-08-18T08:00:00Z,59554.819,59730.601,59464.05,59721.35,0,0,0
BTC/USD,2024-08-18T09:00:00Z,59703.015,60122.998,59665.6,59899.249,5.439e-05,59734.970875,2
BTC/USD,2024-08-18T10:00:00Z,59937.51,60183.085,59865.22,59898.2285,8.5114e-05,59916.1,1
BTC/USD,2024-08-18T11:00:00Z,59875.865,60055.89,59751.952,60030.648,0.287013015,59814.141004,80
BTC/USD,2024-08-18T12:00:00Z,60026,60239.9,59897.93,59993.2545,1.2673e-05,59967.95,1
BTC/USD,2024-08-18T13:00:00Z,59968.6045,60231.003,59871.6605,59871.6605,0.05,60170.56,1
BTC/USD,2024-08-18T14:00:00Z,59890.455,59993.55,59691.945,59825.5895,0,0,0
BTC/USD,2024-08-18T15:00:00Z,59787.265,59943.6,59707.9,59865.8,0,0,0
BTC/USD,2024-08-18T16:00:00Z,59906.665,59969.9805,59790.52,59863.53,0.004237252,59935.82,3
BTC/USD,2024-08-18T17:00:00Z,59862.615,59881.5125,59404.9845,59531.9405,0.001636175,59470.34,1
BTC/USD,2024-08-18T18:00:00Z,59553.08,59633.423,59486.8625,59617.35,0.00069052,59556.2,1
BTC/USD,2024-08-18T19:00:00Z,59610.765,59767.5,59513.701,59706.0415,0.000949337,59695.255456,3
BTC/USD,2024-08-18T20:00:00Z,59722.223,59859.46,59694.5135,59824.001,0.242420521,59799.191,1
BTC/USD,2024-08-18T21:00:00Z,59820.19,59820.19,59373.125,59456.795,0.011050172,59629.841804,3
BTC/USD,2024-08-18T22:00:00Z,59493.698,59600.15,59331.14,59378.6695,0.025719277,59403.948339,7
BTC/USD,2024-08-18T23:00:00Z,59317.953,59428.7,58421.2,58436.376,0.057851549,59116.56723,20
BTC/USD,2024-08-19T00:00:00Z,58474.5,58696.64,58255.9,58355.685,0.0137675,58277.606468,2
BTC/USD,2024-08-19T01:00:00Z,58314.467,58633.245,58268.945,58565.51,0.0121,58366.260083,2
BTC/USD,2024-08-19T02:00:00Z,58525.49,58737.99,58437.675,58713.259,0.0034941,58661.029,1
BTC/USD,2024-08-19T03:00:00Z,58744.618,58783.9565,58562.23,58746.934,0.021051638,58693.965352,10
BTC/USD,2024-08-19T04:00:00Z,58727.9875,58739.85,58476.037,58565.35,0.037215758,58652.463662,102
BTC/USD,2024-08-19T05:00:00Z,58592.0535,58625.0085,58418.381,58495.68,0.008730501,58474.537214,111
BTC/USD,2024-08-19T06:00:00Z,58463.4,58688.09,58369.131,58585.3235,0.122186001,58459.172916,535
BTC/USD,2024-08-19T07:00:00Z,58616.205,58730.242,58533.7475,58533.974,0.006559643,58611.682353,2
BTC/USD,2024-08-19T08:00:00Z,58562.348,58686.714,58458.05,58630.207,0.012849666,58598.772741,11
BTC/USD,2024-08-19T09:00:00Z,58648.195,58691.9585,58030.15,58046.855,0.127700512,58597.181437,4
BTC/USD,2024-08-19T10:00:00Z,58076.61,58215.421,57842,58081.219,0.337967243,58056.657683,6
BTC/USD,2024-08-19T11:00:00Z,58115.365,58523.335,58007.031,58404.0655,0.151308065,58146.654149,8
BTC/USD,2024-08-19T12:00:00Z,58441.815,58528.8695,58304.286,58448.599,0.000703042,58495.4,1
BTC/USD,2024-08-19T13:00:00Z,58471.198,58986.575,58109.41,58214.405,0.008124974,58447.534098,4
BTC/USD,2024-08-19T14:00:00Z,58184.789,58643.45,58129.417,58629.548,0.00188454,58355.243401,3
BTC/USD,2024-08-19T15:00:00Z,58648.735,58793.8,58529.4075,58571.7155,0.053199777,58718.426567,4
BTC/USD,2024-08-19T16:00:00Z,58537.45,58714.53,58421.16,58711.6915,0.040203149,58576.947824,11
BTC/USD,2024-08-19T17:00:00Z,58693.083,59315.235,58605.146,59037,0.008346116,58738.441998,4
BTC/USD,2024-08-19T18:00:00Z,59077.5,59236.44,58759.9645,59030.25,0.00453316,59005.681284,6
BTC/USD,2024-08-19T19:00:00Z,59007.0645,59155.01,58912.19,59000.65,0.087320798,59065.968396,4
BTC/USD,2024-08-19T20:00:00Z,59004.8665,59320.784,58923.905,59104.8615,0.005,59000,1
BTC/USD,2024-08-19T21:00:00Z,59089.4085,59261.979,58991.097,58991.097,0.001682406,59242.757107,3
BTC/USD,2024-08-19T22:00:00Z,59016.894,59295.1,58991.097,59295.1,1.6944e-05,59016.894,1
BTC/USD,2024-08-19T23:00:00Z,59255.955,59623.7145,59133.8,59457.5,0.001451639,59422,1
BTC/USD,2024-08-20T00:00:00Z,59495.1,60631.55,59399.64,60495.435,0.017521251,59639.021996,6
BTC/USD,2024-08-20T01:00:00Z,60539.979,60926.745,60419.5895,60478.71,0.022445845,60727.363401,4
BTC/USD,2024-08-20T02:00:00Z,60501.642,60577.12,60385.1765,60553.628,5.16e-06,60512.372,1
BTC/USD,2024-08-20T03:00:00Z,60580.478,60660.45,60465.675,60656.225,0.1108,60600.224052,3
BTC/USD,2024-08-20T04:00:00Z,60683.3125,61028.4,60626.35,60916.97,0.009621661,60956.44524,2
BTC/USD,2024-08-20T05:00:00Z,60951.83,61400,60927.555,61163.48,0.277293852,61399.611201,6
BTC/USD,2024-08-20T06:00:00Z,61138.1475,61147.1,60958.206,60995.445,0.064312818,60997.510401,85
BTC/USD,2024-08-20T07:00:00Z,60971.25,61079.1,60828.2715,60941.69,0.054592504,60872.611893,230
BTC/USD,2024-08-20T08:00:00Z,60968.96,60970.305,60729.84,60782.787,0.012280814,60771.405456,4
BTC/USD,2024-08-20T09:00:00Z,60814.245,60999.8515,60807.9375,60881.29,0.0006,60980.24,1
BTC/USD,2024-08-20T10:00:00Z,60881.1765,60919.435,60723.79,60745.315,0.292999563,60756.539982,2
BTC/USD,2024-08-20T11:00:00Z,60755.055,60782.2,60463.5,60552.0065,0.0279187,60601.835396,77
BTC/USD,2024-08-20T12:00:00Z,60531.105,60787.2,60531.105,60712.168,0.136655037,60691.409657,3
BTC/USD,2024-08-20T13:00:00Z,60689.821,60962.86,60398.857,60899.904,0,0,0
BTC/USD,2024-08-20T14:00:00Z,60870.67,60870.67,59504.755,59506.85,0.006831624,60444.189203,5
BTC/USD,2024-08-20T15:00:00Z,59500,59500,58707.7975,58839.362,0.011376784,59070.11697,10
BTC/USD,2024-08-20T16:00:00Z,58805.86,59032.7805,58624.669,58815.2,0.001092938,58842.157192,7
BTC/USD,2024-08-20T17:00:00Z,58777.86,59046.56,58708.9,59046.56,0.024792639,58856.402431,10
BTC/USD,2024-08-20T18:00:00Z,59082.4,59487.7,59015.29,59200.8585,0.016418898,59324.270417,2
BTC/USD,2024-08-20T19:00:00Z,59217.617,59640.99,59137.68,59514,0.219939623,59456.655309,391
BTC/USD,2024-08-20T20:00:00Z,59481.6,59670.6,59264.31,59323.127,0.011445148,59446.242788,236
BTC/USD,2024-08-20T21:00:00Z,59293.17,59369.6,58934.185,59309.498,0.008738345,59161.944514,524
BTC/USD,2024-08-20T22:00:00Z,59281.5165,59567.6,59235.2535,59383.215,0.006411182,59379.803735,385
BTC/USD,2024-08-20T23:00:00Z,59358.535,59405.53,58991.875,59030.63,0.000694932,59214.185095,42
BTC/USD,2024-08-21T00:00:00Z,59057.9,59281.7,58967.907,59000.908,0.013252866,59225.898907,3
BTC/USD,2024-08-21T01:00:00Z,59026.8395,59270.185,58822.15,59270.185,0.001140664,59037.34,1
